imdb_title_id,title,language,genre,director,top1000_voters_rating
tt2385119,Kilimanjaro,English,"Drama, Romance",Walter Strafford,5.1
tt2386285,Road to Paloma,English,"Drama, Thriller",Jason Momoa,5.1
tt2417712,Goon: Last of the Enforcers,English,"Comedy, Sport",Jay Baruchel,5.1
tt2474932,La spia russa,English,"Drama, Mystery, Romance",Shamim Sarif,5.1
tt2477218,Field of Lost Shoes,English,"Action, Drama, War",Sean McNamara,5.1
tt2488740,Mister John,English,Drama,"Joe Lawlor, Christine Molloy",5.1
tt2509298,Ephraim's Rescue,English,"Adventure, Drama, History",T.C. Christensen,5.1
tt2529256,The Girl from Nagasaki,English,"Drama, Music, Romance","Michel Comte, Ayako Yoshida",5.1
tt2548208,Poker Night,English,"Crime, Mystery, Thriller",Greg Francis,5.1
tt2572632,Vendetta,English,"Action, Thriller",Stephen Reynolds,5.1
tt2574576,Cut Snake,English,Thriller,Tony Ayres,5.1
tt2577172,Girlhouse,English,"Horror, Thriller","Jon Knautz, Trevor Matthews",5.1
tt2577668,Prep School,English,"Drama, Sport",Sean Nichols Lynch,5.1
tt2582240,By God's Grace,English,"Drama, Family",Brett Eichenberger,5.1
tt2594428,Out of Reach,English,Drama,George Erschbamer,5.1
tt2608030,Loaded,English,"Comedy, Drama",Chris Zonnas,5.1
tt2624412,Boulevard,English,Drama,Dito Montiel,5.1
tt2630310,House of Forbidden Secrets,English,"Drama, Horror, Thriller",Todd Sheets,5.1
tt2667380,Kill Command,English,"Action, Horror, Sci-Fi",Steven Gomez,5.1
tt2667960,Miss Julie,English,"Drama, Romance",Liv Ullmann,5.1
tt2692538,Wax,English,Horror,VÌ?ctor Matellano,5.1
tt2693664,Young Ones - L'ultima generazione,English,"Action, Drama, Romance",Jake Paltrow,5.1
tt2717860,Posh,English,"Drama, Thriller",Lone Scherfig,5.1
tt2803940,Misogynist,English,"Drama, Thriller",Michael Matteo Rossi,5.1
tt0177943,New Blood,English,"Action, Thriller",Michael Hurst,5.1
tt0178050,Sunset Strip,English,"Comedy, Drama",Adam Collis,5.1
tt0178642,VeritÌÊ apparente,English,Drama,Adam Brooks,5.1
tt0178988,Whiteboyz,English,"Drama, Comedy",Marc Levin,5.1
tt0180316,Women Talking Dirty,English,"Comedy, Romance",Coky Giedroyc,5.1
tt0181836,The Specials,English,"Action, Comedy, Fantasy",Craig Mazin,5.1
tt0183137,Green,English,Comedy,Karl T. Hirsch,5.1
tt0185007,"Bisbiglio, elefantino coraggioso",English,"Adventure, Family",Dereck Joubert,5.1
tt0186549,The Simian Line,English,"Drama, Romance",Linda Yellen,5.1
tt0187357,No Strings Attached,English,"Mystery, Thriller, Drama",Josef Rusnak,5.1
tt0188045,Magicians,English,Comedy,James Merendino,5.1
tt0189201,The Big Day,English,Comedy,Ian McCrudden,5.1
tt0192614,The Skulls - I teschi,English,"Action, Crime, Drama",Rob Cohen,5.1
tt0195857,Kin,English,Drama,Elaine Proctor,5.1
tt0196723,Vite nascoste,English,"Drama, Romance",John Kaye,5.1
tt0199626,In the Cut,English,"Mystery, Thriller",Jane Campion,5.1
tt0200472,Beautiful Joe,English,"Comedy, Drama",Stephen Metcalfe,5.1
tt0202623,Duetto a tre,English,"Comedy, Romance",Jordan Brady,5.1
tt0205936,Five Seconds to Spare,English,"Crime, Mystery, Thriller",Tom Connolly,5.1
tt0209320,Sinful Obsession,English,Drama,Eric Gibson,5.1
tt0209368,Strange Planet,English,"Comedy, Romance",Emma-Kate Croghan,5.1
tt0209486,Wish You Were Dead,English,"Comedy, Crime, Thriller",Valerie McCaffrey,5.1
tt0210756,In the Weeds,English,"Comedy, Romance",Michael Rauch,5.1
tt0210786,A Kid Called Danger,English,"Crime, Family",Eric Hendershot,5.1
tt0211941,Beat,English,Drama,Gary Walkow,5.1
tt0214388,100 ragazze,English,"Comedy, Romance",Michael Davis,5.1
tt0215557,Beverly Hood,English,Comedy,Tyler Maddox,5.1
tt0218298,Get Your Stuff,English,"Comedy, Drama",Max Mitchell,5.1
tt0220864,The Woman Every Man Wants,English,"Comedy, Sci-Fi",Gabriela Tagliavini,5.1
tt0228301,Finding Home,English,"Drama, Romance",Lawrence David Foldes,5.1
tt0228720,Ping!,English,Comedy,Chris Baugh,5.1
tt0231448,Deuces Wild. I guerrieri di New York,English,"Action, Crime, Drama",Scott Kalvert,5.1
tt0238137,Giovani assassini nati,English,"Drama, Thriller",Jay Lowi,5.1
tt0238627,Attraction,English,"Drama, Romance, Thriller",Russell DeGrazier,5.1
tt0239273,Breathtaking,English,Thriller,David Green,5.1
tt0240156,Unshackled,English,Drama,Bart Patton,5.1
tt0240500,Fast Lane to Malibu,English,"Adventure, Comedy, Drama",Kelley Cauthen,5.1
tt0241492,Going Off Big Time,English,Thriller,Jim Doyle,5.1
tt0243575,Speaking of Sex,English,"Comedy, Romance",John McNaughton,5.1
tt0243991,Sesso ed altre indagini,English,"Comedy, Drama",Alan Rudolph,5.1
tt0246332,Wilder - Indagine pericolosa,English,"Action, Crime, Drama",Rodney Gibbons,5.1
tt0246890,King Rikki,English,Drama,James Gavin Bedford,5.1
tt0251057,Double Bang,English,"Action, Crime, Drama",Heywood Gould,5.1
tt0253798,Out Cold,English,"Comedy, Sport","Brendan Malloy, Emmett Malloy",5.1
tt0257408,Judgment,English,"Drama, Sci-Fi, Thriller",AndrÌ© van Heerden,5.1
tt0259324,Ghost Rider,English,"Action, Fantasy, Thriller",Mark Steven Johnson,5.1
tt0259442,La maschera di scimmia,English,"Crime, Mystery, Thriller",Samantha Lang,5.1
tt0259974,Digimon - Il film,English,"Animation, Action, Adventure","Mamoru Hosoda, Shigeyasu Yamauchi",5.1
tt0260695,Hometown Legend,English,"Drama, Family, Sport",James Anderson,5.1
tt0263971,The Scarecrow,English,"Animation, Family, Fantasy","Brian Nissen, Richard Rich",5.1
tt0265859,Tentazione mortale,English,Thriller,Bill Bennett,5.1
tt0271582,Joshua,English,Drama,Jon Purdy,5.1
tt0271809,Suspended Animation,English,Thriller,John D. Hancock,5.1
tt0276140,Fogbound,English,"Drama, Thriller",Ate de Jong,5.1
tt0277171,Ho incontrato Jimi Hendrix,English,"Comedy, Drama, Music",Bill Fishman,5.1
tt0282695,Lone Hero,English,"Action, Adventure, Drama",Ken Sanzel,5.1
tt0283426,Il libro della giungla 2,English,"Animation, Adventure, Family",Steve Trenbirth,5.1
tt0284631,Walking on Water,English,Drama,Tony Ayres,5.1
tt0284971,Coastlines,English,"Crime, Drama, Thriller",Victor Nunez,5.1
tt0285103,Flyfishing,English,Comedy,David L. Williams,5.1
tt0287112,Wake Up and Smell the Coffee,English,Comedy,Michael Rauch,5.1
tt0290218,Illusion,English,"Drama, Romance",Michael A. Goorjian,5.1
tt0290498,By Hook or by Crook,English,"Crime, Drama, Romance","Harry Dodge, Silas Howard",5.1
tt0292501,Love in the Time of Money,English,"Comedy, Drama, Romance",Peter Mattei,5.1
tt0293546,Razor eaters - Senza limiti,English,"Crime, Horror, Thriller",Shannon Young,5.1
tt0293815,Friday After Next,English,"Comedy, Drama",Marcus Raboy,5.1
tt0295289,Cose da maschi,English,"Comedy, Romance",Chris Koch,5.1
tt0295552,Due cuori & una cucina,English,"Comedy, Drama, Mystery",Sturla Gunnarsson,5.1
tt0297037,Brown Sugar,English,"Romance, Comedy, Drama",Rick Famuyiwa,5.1
tt0298388,Jonah: Un film dei Verdurini,English,"Animation, Adventure, Comedy","Mike Nawrocki, Phil Vischer",5.1
tt0300532,Blue Crush,English,"Drama, Romance, Sport",John Stockwell,5.1
tt0300565,Toy Love,English,"Comedy, Romance, Drama",Harry Sinclair,5.1
tt0302472,Design,English,Drama,Davidson Cole,5.1
tt0303021,Second name,English,"Horror, Thriller",Paco Plaza,5.1
tt0307879,Burning Annie,English,"Comedy, Drama, Romance",Van Flesher,5.1
tt0310596,Aftermath,English,"Action, Crime, Drama",Douglas Jackson,5.1
tt0311863,Ho rapito Sinatra,English,"Biography, Comedy, Drama",Ron Underwood,5.1
tt0313245,Back by Midnight,English,Comedy,Harry Basil,5.1
tt0313285,Black Cadillac,English,"Horror, Thriller",John Murlowski,5.1
tt0314416,Mystics,English,Comedy,David Blair,5.1
tt0314431,Hope Springs,English,"Comedy, Romance",Mark Herman,5.1
tt0316219,Manhood,English,"Comedy, Drama",Bobby Roth,5.1
tt0316353,One Perfect Day,English,Drama,Paul Currie,5.1
tt0316904,Written in Blood,English,"Crime, Drama, Thriller",John Terlesky,5.1
tt0317042,One Point O,English,"Drama, Horror, Mystery","Jeff Renfroe, Marteinn Thorsson",5.1
tt0319524,Contratto d'Amore,English,"Comedy, Drama, Romance",Clare Kilner,5.1
tt0326065,Rhinoceros Eyes,English,"Drama, Horror, Romance",Aaron Woodley,5.1
tt0326148,Showboy,English,"Comedy, Drama","Lindy Heymann, Christian Taylor",5.1
tt0328899,The Creature of the Sunny Side Up Trailer Park,English,"Comedy, Horror, Mystery",Christopher Coppola,5.1
tt0329162,Heaven's Pond - Prigioniera di un incubo,English,"Drama, Thriller",Joel Viertel,5.1
tt0329717,Hollywood Homicide,English,"Action, Comedy, Crime",Ron Shelton,5.1
tt0330582,Love Rome,English,Drama,C.B. Smith,5.1
tt0331042,The Utopian Society,English,Comedy,John P. Aguirre,5.1
tt0337540,Charlie,English,"Action, Crime, Drama",Malcolm Needs,5.1
tt0337579,La bottega del barbiere 2,English,"Comedy, Drama",Kevin Rodney Sullivan,5.1
tt0337857,The Beat,English,"Action, Comedy, Drama",Brandon Sonnier,5.1
tt0338077,Grind,English,"Adventure, Comedy, Sport",Casey La Scala,5.1
tt0340149,Hatley High,English,"Comedy, Romance",Phil Price,5.1
tt7262820,Un amante tradito,English,Thriller,Jeff Hare,5.1
tt7284204,Summer '03,English,"Comedy, Drama, Romance",Becca Gleason,5.1
tt7317324,Egg,English,Comedy,Marianna Palka,5.1
tt7445510,Oscar Pistorius - Il campione omicida,English,Drama,Norman Stone,5.1
tt7448180,The Debt Collector,English,"Action, Comedy",Jesse V. Johnson,5.1
tt7455076,Benjamin,English,"Comedy, Romance",Simon Amstell,5.1
tt7525778,Il pacco,English,"Comedy, Thriller",Jake Szymanski,5.1
tt7542576,All About Nina,English,"Comedy, Drama, Romance",Eva Vives,5.1
tt7600382,La campionessa - Ride Like a Girl,English,"Biography, Drama, Sport",Rachel Griffiths,5.1
tt7624934,Zoo,English,"Comedy, Drama, Horror",Antonio Tublen,5.1
tt7690016,Never Goin' Back,English,"Comedy, Crime, Drama",Augustine Frizzell,5.1
tt7798644,Judy & Punch,English,"Comedy, Crime, Drama",Mirrah Foulkes,5.1
tt8009314,Burn - Una notte d'inferno,English,Thriller,Mike Gan,5.1
tt8160834,Follow Me,English,"Horror, Thriller",Will Wernick,5.1
tt8332454,Shooting Heroin,English,"Action, Drama, Thriller",Spencer T. Folmar,5.1
tt8386654,Torn: Dark Bullets,English,Thriller,Dan Rizzuto,5.1
tt8456696,Sister Aimee,English,Biography,"Samantha Buck, Marie Schlingmann",5.1
tt8804688,Connect,English,"Drama, Romance",Marilyn Edmond,5.1
tt8851668,The Lovebirds,English,"Action, Comedy, Crime",Michael Showalter,5.1
tt8954732,Nei panni di una principessa,English,"Comedy, Drama, Family",Mike Rohl,5.1
tt8972256,Greed,English,"Comedy, Drama",Michael Winterbottom,5.1
tt9000224,The Assistant,English,Drama,Kitty Green,5.1
tt9032888,Good Sam,English,Comedy,Kate Melville,5.1
tt9147456,"Endings, Beginnings",English,Drama,Drake Doremus,5.1
tt9198724,A Bump Along the Way,English,"Comedy, Drama",Shelly Love,5.1
tt9354944,Jexi,English,"Comedy, Romance","Jon Lucas, Scott Moore",5.1
tt9735758,Boyz in the Wood,English,"Action, Comedy, Horror",Ninian Doff,5.1
tt0347369,Jiminy Glick in Lalawood,English,"Comedy, Mystery",Vadim Jean,5.1
tt0348155,Suzie Gold,English,"Comedy, Drama, Romance",Ric Cantor,5.1
tt0365125,A Dirty Shame,English,Comedy,John Waters,5.1
tt0366598,La parola all'accusa,English,"Crime, Drama, Thriller",John Ketcham,5.1
tt0368249,School for Seduction,English,"Drama, Comedy, Romance",Sue Heel,5.1
tt0368413,Echoes of Innocence,English,"Romance, Thriller",Nathan Todd Sims,5.1
tt0368725,The Fever,English,Drama,Carlo Gabriel Nero,5.1
tt0376720,The Last Run,English,"Comedy, Drama",Jonathan Segal,5.1
tt0376874,Sexual Life,English,"Comedy, Drama",Ken Kwapis,5.1
tt0377043,The Californians - Il progetto,English,Drama,Jonathan Parker,5.1
tt0377109,The Ring 2,English,"Horror, Mystery",Hideo Nakata,5.1
tt0378306,Shadow of Fear - L'ombra della paura,English,Thriller,Rich Cowan,5.1
tt0378854,Target of Opportunity,English,"Action, Drama",Danny Lerner,5.1
tt0380420,Home of Phobia,English,"Comedy, Romance",Ryan Shiraki,5.1
tt0380687,Halloween killer,English,"Comedy, Horror",Jeff Lieberman,5.1
tt0381720,Zeyda and the Hitman,English,Comedy,Melanie Mayron,5.1
tt0384057,The Dream-Quest of Unknown Kadath,English,"Adventure, Animation, Fantasy",Edward Martin III,5.1
tt0387691,Wilderness Survival for Girls,English,"Drama, Horror, Thriller","Eli B. Despres, Kim Roberts",5.1
tt0387925,Chestnut - L'eroe di Central Park,English,"Comedy, Drama, Family",Robert Vince,5.1
tt0388213,Loverboy,English,"Drama, Romance",Kevin Bacon,5.1
tt0393685,Santa's Slay,English,"Comedy, Fantasy, Horror",David Steiman,5.1
tt0398872,Clifford's Really Big Movie,English,"Animation, Adventure, Comedy","Robert C. Ramirez, Steve Trenbirth",5.1
tt0398971,Down and Derby,English,"Comedy, Family",Eric Hendershot,5.1
tt0399327,The Man - La talpa,English,"Action, Comedy, Crime",Les Mayfield,5.1
tt0401385,Say Uncle,English,"Comedy, Drama",Peter Paige,5.1
tt0402022,Ì on Flux,English,"Action, Adventure, Sci-Fi",Karyn Kusama,5.1
tt0407814,Full Grown Men,English,"Comedy, Drama",David Munro,5.1
tt0407937,The Last Letter,English,"Thriller, Drama, Mystery",Russell Gannon,5.1
tt0411234,A Previous Engagement,English,"Comedy, Romance",Joan Carr-Wiggin,5.1
tt0414853,Barnyard - Il cortile,English,"Animation, Adventure, Comedy",Steve Oedekerk,5.1
tt0415141,Mama's Boy,English,"Comedy, Drama",Tim Hamilton,5.1
tt0417225,Idlewild,English,"Crime, Drama, Musical",Bryan Barber,5.1
tt0417433,Annapolis,English,"Drama, Romance, Sport",Justin Lin,5.1
tt0417586,Dangerous Parking,English,Drama,Peter Howitt,5.1
tt0418451,5up 2down,English,Drama,Steven Kessler,5.1
tt0419026,Partner(s),English,Comedy,Dave Diamond,5.1
tt0419491,Believe in Me,English,"Drama, Sport",Robert Collector,5.1
tt0420757,Il diario di Jack,English,"Comedy, Drama",Mike Binder,5.1
tt0427229,A casa con i suoi,English,"Comedy, Romance",Tom Dey,5.1
tt0427650,Perception,English,Drama,Irving Schwartz,5.1
tt0428620,Half-Life,English,"Drama, Sci-Fi",Jennifer Phang,5.1
tt0429173,The Tenants,English,"Crime, Drama, Romance",Danny Green,5.1
tt0432318,Live Free or Die,English,"Comedy, Crime","Gregg Kavet, Andy Robin",5.1
tt0435277,People Are Dead,English,Drama,Kevin Ford,5.1
tt0435635,The Easter Egg Adventure,English,"Animation, Family",John Michael Williams,5.1
tt0439194,Head Trauma,English,"Horror, Mystery, Thriller",Lance Weiler,5.1
tt0441035,Soft Target,English,Action,Art Camacho,5.1
tt0443564,Laura Smiles,English,Drama,Jason Ruscio,5.1
tt0443619,Red Mercury,English,"Crime, Drama, Thriller",Roy Battersby,5.1
tt0444672,Moving McAllister,English,"Adventure, Comedy, Romance",Andrew Black,5.1
tt0449057,The Life Coach,English,Comedy,Josh Stolberg,5.1
tt0449089,Vita da camper,English,"Adventure, Comedy, Family",Barry Sonnenfeld,5.1
tt0452598,Il ritorno della scatenata dozzina,English,"Adventure, Comedy, Family",Adam Shankman,5.1
tt0452625,Tutte pazze per Charlie,English,"Comedy, Romance",Mark Helfrich,5.1
tt0453494,Hoot,English,"Adventure, Comedy, Family",Wil Shriner,5.1
tt0454932,Roman,English,"Drama, Thriller",Angela Bettis,5.1
tt0457201,New York Waiting,English,"Drama, Romance",Joachim HedÌ©n,5.1
tt0457275,Altered - Paura dallo spazio profondo,English,"Horror, Sci-Fi, Thriller",Eduardo SÌÁnchez,5.1
tt0457286,Baby,English,"Crime, Drama, Thriller",Juwan Chung,5.1
tt0462601,Walk the Talk,English,"Comedy, Drama",Matthew Allen,5.1
tt0465407,Un delfino per amico,English,"Comedy, Drama, Family",Michael D. Sellers,5.1
tt0465624,La mia super ex-ragazza,English,"Comedy, Romance, Sci-Fi",Ivan Reitman,5.1
tt0469690,Little Big Top,English,Comedy,Ward Roberts,5.1
tt0469966,Rolling,English,"Drama, Music, Romance",Billy Samoa Saleebey,5.1
tt0473398,Surveillance,English,"Crime, Thriller",Fritz Kiersch,5.1
tt0473464,Cherry Crush,English,"Drama, Thriller",Nicholas DiBella,5.1
tt0473514,Mulberry St,English,"Horror, Sci-Fi, Thriller",Jim Mickle,5.1
tt0475228,Bone dry - Segreto letale,English,"Action, Drama, Thriller",Brett A. Hart,5.1
tt0476995,Il cane pompiere,English,"Action, Comedy, Family",Todd Holland,5.1
tt0479914,Flourish,English,"Comedy, Drama, Mystery",Kevin Palys,5.1
tt0483796,Moola,English,"Comedy, Drama",Don Most,5.1
tt0494864,Tenderness,English,"Crime, Drama, Thriller",John Polson,5.1
tt0499554,Reno 911!: Miami,English,"Comedy, Crime",Robert Ben Garant,5.1
tt0756618,Arc,English,Drama,Robert Ethan Gunnerson,5.1
tt0756621,Beautiful Loser,English,"Comedy, Drama",John Nolte,5.1
tt0756672,The killing floor - Omicidio ai piani alti,English,"Crime, Horror, Mystery",Gideon Raff,5.1
tt0762091,Domestic Import,English,Comedy,Kevin Connor,5.1
tt0763831,Una bugia di troppo,English,"Comedy, Drama",Brian Robbins,5.1
tt0770753,Footsteps,English,"Drama, Thriller",Gareth Evans,5.1
tt0774030,48 Angels,English,Drama,Marion Comer,5.1
tt0778661,Daddy's Little Girls,English,"Drama, Romance",Tyler Perry,5.1
tt0780608,Smiley Face,English,Comedy,Gregg Araki,5.1
tt1303782,Phasma Ex Machina,English,Sci-Fi,Matt Osterman,5.1
tt1305618,Away from Here,English,Drama,Bruce Van Dusen,5.1
tt1305766,Thicker Than Water: The Vampire Diaries Part 1,English,"Fantasy, Horror",Phil Messerer,5.1
tt1311060,A.C.O.D. - Adulti complessati originati da divorzio,English,Comedy,Stuart Zicherman,5.1
tt1316622,Wrecked,English,"Adventure, Drama, Mystery",Michael Greenspan,5.1
tt1319032,Il Sogno di Mary,English,"Comedy, Drama, Sport",AndrÌ© F. Nebe,5.1
tt1323605,Suck,English,"Comedy, Horror, Music",Rob Stefaniuk,5.1
tt1330018,Il diario dell'amore,English,Drama,Bill Purple,5.1
tt1331064,Paper Heart,English,"Comedy, Drama, Romance",Nicholas Jasenovec,5.1
tt1331307,Dread,English,"Drama, Horror, Thriller",Anthony DiBlasi,5.1
tt1331326,The Snake,English,Comedy,"Adam Goldstein, Eric Kutner",5.1
tt1334537,Humpday - Un mercoledÌÂ da sballo,English,"Comedy, Drama, Romance",Lynn Shelton,5.1
tt1337022,The Shadows,English,"Horror, Mystery, Romance",Sabrina Mansfield,5.1
tt1371126,Thomas & Friends: The Great Discovery - The Movie,English,"Animation, Family",Steve Asquith,5.1
tt1390535,The Final,English,"Drama, Horror, Thriller",Joey Stewart,5.1
tt1401621,A Boy Called Po,English,"Drama, Fantasy",John Asher,5.1
tt1403129,Bob's New Suit,English,Drama,Alan R. Howard,5.1
tt1415284,The Brazen Bull,English,Thriller,Douglas Elford-Argent,5.1
tt1429313,Africa United,English,"Adventure, Comedy, Drama",Debs Paterson,5.1
tt1430070,Act Naturally,English,"Comedy, Drama",J.P. Riley,5.1
tt1439478,Rush: Snakes & Arrows - Live in Holland,English,Music,"FranÌ¤ois Lamoureux, Pierre Lamoureux",5.1
tt1447479,A Marine Story,English,"Crime, Drama, Romance",Ned Farr,5.1
tt1462411,Big Sur,English,"Drama, Romance",Michael Polish,5.1
tt1480649,Accused at 17,English,"Crime, Drama, Mystery",Doug Campbell,5.1
tt1487931,Khumba - Cercasi strisce disperatamente,English,"Animation, Adventure, Family",Anthony Silverston,5.1
tt1506998,Highland Park,English,"Comedy, Drama",Andrew Meieran,5.1
tt1507564,Un nuovo amico per Whitney Brown,English,"Adventure, Family",Peter Odiorne,5.1
tt1525552,Apart,English,"Drama, Mystery, Romance",Aaron Rottinghaus,5.1
tt1531914,Smitty - Un amico a 4 zampe,English,"Drama, Family",David Mickey Evans,5.1
tt1536410,Faces in the Crowd - Frammenti di un omicidio,English,"Crime, Drama, Mystery",Julien Magnat,5.1
tt1538403,Shadowhunters - CittÌÊ di ossa,English,"Action, Adventure, Fantasy",Harald Zwart,5.1
tt1540128,Quello che so sull'amore,English,"Comedy, Romance, Sport",Gabriele Muccino,5.1
tt1560987,The Trouble with Terkel,English,"Animation, Comedy, Drama","ThorbjÌürn Christoffersen, Stefan Fjeldmark",5.1
tt1592265,Maladies,English,Drama,Carter,5.1
tt1625562,Hard Core Logo 2,English,"Comedy, Drama, Music",Bruce McDonald,5.1
tt1648190,La torre nera,English,"Action, Adventure, Fantasy",Nikolaj Arcel,5.1
tt1653700,The Veteran,English,"Action, Thriller",Matthew Hope,5.1
tt1659338,Codice fantasma,English,"Action, Thriller",Kasper Barfoed,5.1
tt1667353,Biancaneve,English,"Adventure, Comedy, Drama",Tarsem Singh,5.1
tt1673736,Falling Overnight,English,"Drama, Romance",Conrad Jackson,5.1
tt1675161,La truffa perfetta,English,"Crime, Thriller",Michael Winnick,5.1
tt1679248,My Last Day Without You,English,"Comedy, Drama, Romance",Stefan C. Schaefer,5.1
tt1683003,The Tempest,English,Drama,Des McAnuff,5.1
tt1683981,Thomas & Friends: Misty Island Rescue,English,"Animation, Adventure, Family",Greg Tiernan,5.1
tt1699231,Quarantena 2,English,"Action, Horror, Sci-Fi",John Pogue,5.1
tt1711456,Cooper - Un angelo inaspettato,English,"Drama, Family",Robin Conly,5.1
tt1712578,The Devil's Rock,English,Horror,Paul Campion,5.1
tt1715876,The Discoverers,English,Comedy,Justin Schwarz,5.1
tt1727362,Terrible Angels,English,"Mystery, Thriller",Anthony Pierce,5.1
tt1735462,Pixies,English,"Animation, Comedy",Sean Patrick O'Reilly,5.1
tt1758610,Unconditional,English,"Biography, Crime, Drama",Brent McCorkle,5.1
tt1764198,Best Laid Plans,English,Drama,David Blair,5.1
tt1772371,The Catechism Cataclysm,English,Comedy,Todd Rohal,5.1
tt1778304,Paranormal Activity 3,English,"Horror, Mystery, Thriller","Henry Joost, Ariel Schulman",5.1
tt1787831,Uncle Kent,English,Drama,Joe Swanberg,5.1
tt1799508,After,English,"Drama, Fantasy, Mystery",Ryan Whitaker,5.1
tt1807944,As I Lay Dying,English,Drama,James Franco,5.1
tt1823059,A Perfect Ending,English,"Drama, Romance",Nicole Conn,5.1
tt1827579,Spike Island,English,"Comedy, Drama, Music",Mat Whitecross,5.1
tt1837613,Northern Soul,English,"Drama, Music",Elaine Constantine,5.1
tt1838722,Truth or Dare,English,"Horror, Mystery",Robert Heath,5.1
tt1845849,Price Check,English,"Comedy, Drama",Michael Walker,5.1
tt1847541,Around the Block,English,Drama,Sarah Spillane,5.1
tt1852097,Circle of Lies,English,Drama,Matt Cerwen,5.1
tt1870419,Hatchet III,English,"Action, Comedy, Horror",BJ McDonnell,5.1
tt1876373,Lost and Found in Armenia,English,Comedy,Gor Kirakosian,5.1
tt1894561,Cowgirls 'n Angels,English,"Adventure, Drama, Family",Timothy Armstrong,5.1
tt1900854,Comes a Bright Day,English,"Drama, Romance, Thriller",Simon Aboud,5.1
tt1307873,The Big Bang,English,"Action, Mystery, Thriller",Tony Krantz,5
tt1312254,Skateland,English,Drama,Anthony Burns,5
tt1319722,A Little Help,English,"Comedy, Drama, Romance",Michael J. Weithorn,5
tt1326267,Thor at the Bus Stop,English,Comedy,"Jerry Thompson, Mike Thompson",5
tt1329305,The Ante,English,"Comedy, Crime, Drama",Max Perrier,5
tt1332100,The Big Gay Musical,English,"Comedy, Drama, Music","Casper Andreas, Fred M. Caruso",5
tt1334512,Arturo,English,"Comedy, Romance",Jason Winer,5
tt1336608,Rock of Ages,English,"Comedy, Drama, Musical",Adam Shankman,5
tt1341188,Come lo sai,English,"Comedy, Drama, Romance",James L. Brooks,5
tt1344337,Reuniting the Rubins,English,"Comedy, Drama, Family",Yoav Factor,5
tt1345772,The clinic - La clinica dei misteri,English,"Crime, Horror, Mystery",James Rabbitts,5
tt1346961,The Eclipse,English,"Drama, Horror, Romance",Conor McPherson,5
tt1349478,Crying with Laughter,English,Thriller,Justin Molotnikov,5
tt1365598,Enigma,English,Sci-Fi,"Jason Shumway, Matt Shumway",5
tt1376213,The Adventurer - Il mistero dello scrigno di Mida,English,"Adventure, Family, Fantasy",Jonathan Newman,5
tt1376713,Love Eternal,English,"Drama, Mystery",Brendan Muldowney,5
tt1389098,Mapplethorpe,English,"Biography, Drama",Ondi Timoner,5
tt1398923,Be My Teacher,English,"Drama, Romance",Lakisha R. Lemons,5
tt1407061,Rimbalzi d'amore,English,"Comedy, Romance, Sport",Sanaa Hamri,5
tt1423995,Stone,English,"Drama, Thriller",John Curran,5
tt1425253,Shadow,English,Horror,Federico Zampaglione,5
tt1436572,CafÌ©,English,Drama,Marc Erlbaum,5
tt1440136,Blame,English,"Drama, Thriller",Michael Henry,5
tt1441084,Snow & Ashes,English,"Drama, Thriller, War",Charles-Olivier Michaud,5
tt1457726,Huge,English,"Comedy, Drama",Ben Miller,5
tt1466054,Cloudburst,English,"Adventure, Comedy, Drama",Thom Fitzgerald,5
tt1484954,Death and Cremation,English,"Drama, Horror, Thriller",Justin Steele,5
tt1486683,Fortified,English,"Action, Thriller",Spencer T. Folmar,5
tt1514041,4.3.2.1.,English,"Crime, Thriller","Noel Clarke, Mark Davis",5
tt1515207,Sus,English,Drama,Robert Heath,5
tt1517260,The Host,English,"Action, Adventure, Drama",Andrew Niccol,5
tt1517471,Dough,English,"Comedy, Drama",John Goldschmidt,5
tt1524131,Knucklehead - Testa di cavolo,English,"Action, Comedy, Drama",Michael W. Watkins,5
tt1534085,Beyond the Black Rainbow,English,"Horror, Sci-Fi, Thriller",Panos Cosmatos,5
tt1536054,My Family's Secret,English,"Crime, Mystery, Thriller",Curtis Crawford,5
tt1544600,The Grace Card,English,Drama,David G. Evans,5
tt1546420,The Kane Files: Life of Trial,English,Action,Benjamin Gourley,5
tt1555058,Collaborator,English,"Comedy, Drama, Thriller",Martin Donovan,5
tt1559040,Angels Crest,English,Drama,Gaby Dellal,5
tt1562568,Higher Ground,English,Drama,Vera Farmiga,5
tt1568343,The Humbling,English,"Comedy, Drama, Romance",Barry Levinson,5
tt1572306,Non chiudere gli occhi,English,"Fantasy, Horror, Mystery",Travis Oates,5
tt1575694,The Hit List,English,"Action, Thriller",William Kaufman,5
tt1579951,Flutter,English,"Drama, Thriller",Giles Borg,5
tt1580426,Repeaters - Ogni giorno,English,"Action, Crime, Drama",Carl Bessai,5
tt1588398,Sleeping Beauty,English,"Drama, Romance, Thriller",Julia Leigh,5
tt1590316,Crush,English,"Drama, Romance",Michael J. Saul,5
tt1605803,The Last Ride,English,"Biography, Drama, Music",Harry Thomason,5
tt1612774,Rubber,English,"Comedy, Fantasy, Horror",Quentin Dupieux,5
tt1624996,Vampire,English,"Drama, Horror, Thriller",Shunji Iwai,5
tt1640483,Angels in Stardust,English,"Comedy, Drama",William Robert Carey,5
tt1646212,Deep Dark Canyon,English,"Action, Drama, Thriller","Abe Levy, Silver Tree",5
